"subject","condition","pretty_condition","study","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"S0TJN","1112","arrow","SGC4B","winter22","asynch","Female",24,"Mandarin","Third","china","I tried my best on each question",3,4,5,"","",11.67125,3,"chrome",1600,752,1.47972958414135,2.55483462615816,2.37020577461754,0,0,1,1,-3,0.0769230769230769,7.85838333333333,36.2694615384615,8.779,168.885,3,4,1,0,5,1,5,0,0,-1,"Orthogonal",28.502,1,1,"Triangular",27.661,0,"Orthogonal",31.795,0,"Triangular",20.2,1,-0.5,2.38346666666667,0,-2.5,5.47491666666667
"S4H5D","1112","arrow","SGC4B","winter22","asynch","Male",18,"English","First","America","I tried my best on each question",2,5,3,"The graph was easy to read except for questions which revolved around a letter (in my case B) which started and ended on the half hour mark and had no lines connecting to it.","No.",18.6080666666667,1,"chrome",1440,821,13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,5.7763,26.6598461538462,12.431,74.377,13,0,0,0,0,0,0,0,1,1,"Triangular",38.19,1,1,"Triangular",31.905,1,"Triangular",36.388,1,"Triangular",19.797,5,5,2.26185,8,8,3.51445
"SBKOJ","11111","point","SGC4B","winter22","asynch","Male",28,"English","Fourth","United States","I tried my best on each question",3,1,3,"I'm not sure if I read the schedules correctly, but I tried. ","No",17.4187833333333,2,"chrome",1280,800,13,-0.540508511096746,8.08974358974359,0,0,10,13,13,1,9.53501666666667,44.0077692307692,7.793,186.033,13,0,0,0,0,0,0,0,1,1,"Triangular",69.483,1,1,"Triangular",186.033,1,"Triangular",44.576,1,"Triangular",33.919,5,5,5.648,8,8,3.88701666666667
"SFGM1","11111","point","SGC4B","winter22","asynch","Male",19,"English","Second","Republic of Korea","I tried my best on each question",4,2,3,"N/A","N/A",8.1803,1,"chrome",1440,714,0.798076923076923,5.09391025641026,0.191391941391941,0,0,2,2,-4.5,0.153846153846154,4.54555,20.9794615384615,6.162,65.528,2,5,0,0,6,0,3,3,0,-1,"Orthogonal",22.617,1,1,"Triangular",16.35,0,"Orthogonal",23.126,1,"Triangular",19.85,1,-1,1.2518,1,-3.5,3.29375
"SGV7F","1112","arrow","SGC4B","winter22","asynch","Male",21,"Mandarin","Second","China","I tried my best on each question",3,3,4,"","",2.49113333333333,1,"chrome",1368,769,9.21742424242424,-0.53634184443008,7.69391025641026,0,0,9,9,9.5,0.692307692307692,1.2468,5.75446153846154,1.279,13.71,10,0,1,0,2,1,2,0,1,1,"Triangular",8.301,0,-0.5,"?",1.578,1,"Triangular",13.71,0,"Triangular",2.471,4,3.5,0.467433333333333,5,6,0.779366666666667
"SRLPH","1112","arrow","SGC4B","winter22","asynch","Female",23,"English","Fourth","united states","I tried my best on each question",3,4,4,"","n/a",13.0872333333333,1,"chrome",1280,720,-1.07725093533917,10.8605769230769,-0.785673884938591,0,0,0,0,-12.5,0,9.6794,44.6741538461538,12.415,130.545,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",23.838,0,-0.5,"?",130.545,0,"Orthogonal",48.891,0,"Orthogonal",31.11,0,-4.5,4.53266666666667,0,-8,5.14673333333333
"STC1Z","11111","point","SGC4B","winter22","asynch","Female",18,"Spanish","First","USA","I tried my best on most questions",2,3,3,"","no",21.7610833333333,3,"chrome",1440,746,-0.609826692914928,10.2032967032967,-0.730284421460892,0,0,0,0,-12,0,14.9853333333333,69.1630769230769,7.796,247.648,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",31.917,0,-0.5,"?",159.488,0,"Orthogonal",47.724,0,"Orthogonal",247.648,0,-4.5,4.78676666666667,0,-7.5,10.1985666666667
"T71Z3","11111","point","SGC4B","winter22","asynch","Female",18,"Mandarin","First","China","I tried my best on each question",3,2,4,"I did not fully understand the graph for the first half of the survey and I only thought the dot is about the start time and did not think through the lines connecting to dots. Maybe it will be better if there is an example or practice question? ","N/A",36.4228833333333,3,"chrome",1440,789,5.41907259407259,5.84831932773109,3.82188644688645,0,0,6,6,-0.5,0.461538461538462,6.98855,32.2548461538462,10.185,89.707,6,6,0,0,1,0,1,0,0,-1,"Orthogonal",15.698,0,-1,"Orthogonal",89.707,0,"Orthogonal",30.602,1,"Triangular",16.983,0,-5,3.90193333333333,6,4.5,3.08661666666667
"T96G5","1113","cross","SGC4B","winter22","asynch","Female",20,"English","Second","U.S","I tried my best on each question",3,4,5,"","",12.7845166666667,1,"chrome",1440,789,9.21474358974359,2.25115815556992,6.44139194139194,0,0,10,10,7.5,0.769230769230769,7.74421666666667,35.7425384615385,11.941,84.686,10,2,0,0,1,0,1,0,0,-1,"Orthogonal",16.984,1,1,"Triangular",34.808,1,"Triangular",50.375,1,"Triangular",20.198,3,1,2.85325,7,6.5,4.89096666666667
"TGCCQ","1113","cross","SGC4B","winter22","asynch","Female",20,"Spanish","Third","United States","I tried my best on each question",3,3,4,"Slightly confusing graph ","No",19.52305,3,"chrome",1440,766,2.50056291747468,8.99590605472958,1.2642210730446,0,0,1,1,-8,0.0769230769230769,16.1653166666667,74.6091538461538,4.141,328.98,2,9,0,0,2,0,2,0,0,-1,"Orthogonal",15.416,1,1,"Triangular",31.226,0,"Orthogonal",12.571,0,"Orthogonal",143.89,1,-2.5,2.3422,0,-5.5,13.8231166666667
"TGWWW","11111","point","SGC4B","winter22","asynch","Male",19,"Spanish","Second","United States","I tried my best on most questions",4,4,3,"It definitely just seemed like a time waste. I started to kind of have fun with it, hoping to see my score of how I did at the end. I still hope I see how well I did. ","Not that I know of.",11.3716,3,"chrome",2560,1329,-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,6.30001666666667,29.077,3.505,53.119,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",31.571,0,-1,"Orthogonal",53.119,0,"Orthogonal",26.852,0,"Orthogonal",40.732,0,-5,2.98715,0,-8,3.31286666666667
"THE8C","1112","arrow","SGC4B","winter22","asynch","Male",20,"English","Third","United States","I tried my best on most questions",4,3,4,"","Major Depressive Disorder",6.91985,1,"chrome",1536,700,9.77307692307692,1.62615815556992,6.44139194139194,0,0,10,10,7.5,0.769230769230769,4.26768333333333,19.697,5.614,77.293,10,2,0,0,1,0,1,0,0,-1,"Orthogonal",20.213,1,1,"Triangular",15.962,1,"Triangular",77.293,1,"Triangular",9.768,3,1,1.37193333333333,7,6.5,2.89575
"TTK8X","1113","cross","SGC4B","winter22","asynch","Female",19,"Korean","Second","United States","I tried my best on most questions",4,2,2,"","No.",7.49118333333333,1,"chrome",1280,689,0.190173307085072,10.489010989011,-0.726607950872657,0,0,0,0,-11,0,5.47886666666667,25.2870769230769,5.112,74.65,0,10,0,0,3,0,2,1,0,-1,"Orthogonal",15.167,0,-0.5,"?",29.974,0,"Orthogonal",51.898,0,"Orthogonal",29.56,0,-4.5,1.56148333333333,0,-6.5,3.91738333333333
"TZV3W","1112","arrow","SGC4B","winter22","asynch","Female",18,"Spanish","First","United States","I tried my best on each question",4,5,3,"","",11.65935,2,"chrome",1440,730,-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.57908333333333,34.9803846153846,7.757,65.394,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",21.33,0,-1,"Orthogonal",62.175,0,"Orthogonal",14.123,0,"Orthogonal",65.394,0,-5,3.17871666666667,0,-8,4.40036666666667
"U82D6","1112","arrow","SGC4B","winter22","asynch","Male",19,"Arabic","Second","United States","I tried my best on most questions",3,3,2,"Not sure.","No.",14.2770833333333,1,"chrome",1440,789,8.06736596736597,2.04287060978237,6.45512820512821,0,1,7,7,5.5,0.538461538461538,10.4094833333333,48.0437692307692,20.206,81.49,8,1,0,0,4,0,3,1,0,-0.5,"?",81.49,0,-0.5,"frenzy",56.041,1,"Triangular",65.615,1,"Triangular",47.974,1,-1.5,5.2243,6,7,5.18518333333333
"U9OS0","1112","arrow","SGC4B","winter22","asynch","Male",21,"X-Other","Third","Japan","I tried my best on most questions",2,4,1,"","I'm not good at reading English well.",11.4103,2,"chrome",1280,735,0.619177636089401,10.3397435897436,0.484001292824822,0,0,1,1,-10.5,0.0769230769230769,5.8266,26.892,5.72,86.343,1,11,0,0,1,0,1,0,0,-1,"Orthogonal",23.412,0,-0.5,"?",86.343,0,"Orthogonal",16.84,0,"Orthogonal",16.743,1,-2.5,2.47295,0,-8,3.35365
"UA1V5","11111","point","SGC4B","winter22","asynch","Male",22,"X-Other","Fourth","United States","I tried my best on each question",2,5,5,"It was interesting and unique. Short and simple. A great experiment. ","No",11.4198833333333,1,"chrome",1680,971,0.630815018315018,9.28021978021978,-0.605526826115061,0,0,1,1,-9.5,0.0769230769230769,6.35751666666667,29.3423846153846,9.144,68.529,1,10,0,0,2,0,1,1,0,-1,"Orthogonal",31.919,1,1,"Triangular",68.529,0,"Orthogonal",26.972,0,"Orthogonal",33.795,1,-3,2.5815,0,-6.5,3.77601666666667
"ULTZD","1113","cross","SGC4B","winter22","asynch","Male",20,"Mandarin","Second","China","I tried my best on each question",4,3,2,"It was a fun experiment!","No",18.9110166666667,2,"chrome",1440,789,-0.757070135746606,1.92163865546218,1.40581501831502,0,0,0,0,-4.5,0,3.7194,17.1664615384615,1.907,71.182,1,3,1,0,8,1,6,2,0,-1,"Orthogonal",24.364,0,0,"blank",12.368,0,"Orthogonal",70.628,0,"Triangular",2.085,0,-2.5,1.12,0,-2,2.5994
"UPBPJ","1112","arrow","SGC4B","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on most questions",4,3,4,"","N/A",11.6341333333333,1,"chrome",1920,961,-0.514750935339171,11.9230769230769,-0.646250808015514,0,0,0,0,-12.5,0,8.53335,39.3846923076923,10.974,97,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",14.046,0,-0.5,"?",78.183,0,"Orthogonal",47.41,0,"Orthogonal",43.832,0,-4.5,3.71888333333333,0,-8,4.81446666666667
"UZCD8","11111","point","SGC4B","winter22","asynch","Female",18,"English","First","United States","I tried my best on most questions",5,1,2,"More detailed instructions on how to read the graph. ","No",9.3656,1,"chrome",1480,802,0.555324822236587,5.40949148890325,-0.00552682611506143,0,0,1,1,-6.5,0.0769230769230769,5.12713333333333,23.6636923076923,7.244,61.902,2,6,0,0,5,0,5,0,0,-1,"Orthogonal",15.564,1,1,"Triangular",27.202,0,"Orthogonal",18.846,0,"Triangular",7.244,1,-2,2.03828333333333,0,-4.5,3.08885
"V2YWG","1113","cross","SGC4B","winter22","asynch","Female",20,"X-Other","Third","United States","I tried my best on each question",4,3,4,"","No",16.8676166666667,2.5,"chrome",1440,789,-0.244245460421931,7.22006841198018,0.927453673777203,0,0,1,1,-8,0.0769230769230769,11.5661666666667,53.3823076923077,8.016,235.6,1,8,1,0,3,1,3,0,0,-1,"Orthogonal",18.899,0,-0.5,"?",52.752,0,"Orthogonal",76.582,1,"Triangular",100.113,0,-4,2.77791666666667,1,-4,8.78825
"V3SM3","1112","arrow","SGC4B","winter22","asynch","Female",18,"X-Other","First","China","I tried my best on each question",3,2,4,"Some time it is hard to find all answers","No",7.46736666666667,1,"chrome",1440,789,1.70115815556992,9.78974358974359,0.0611398405516052,0,0,2,2,-8.5,0.153846153846154,5.1364,23.7064615384615,6.112,42.318,2,10,0,0,1,0,1,0,0,-1,"Orthogonal",38.197,1,1,"Triangular",26.872,0,"Orthogonal",24.084,1,"Triangular",13.207,1,-3,1.82696666666667,1,-5.5,3.30943333333333
"V73EP","11111","point","SGC4B","winter22","asynch","Female",19,"English","First","United States","I tried my best on most questions",4,3,3,"It is a bit confusing because of the way the graph is","n/a",13.8665166666667,1.5,"chrome",1439,715,0.988062917474682,7.46057692307692,0.9188779357897,0,0,1,1,-7.5,0.0769230769230769,8.43345,38.9236153846154,15.582,93.696,1,7,1,0,4,1,4,0,0,-1,"Orthogonal",24.428,1,1,"Triangular",50.929,0,"Orthogonal",34.981,0,"?",22.794,1,-2,2.48945,0,-5.5,5.944
"VHT5F","1112","arrow","SGC4B","winter22","asynch","Female",20,"X-Other","Third","Pakistan","I tried my best on each question",2,3,5,"this task was really interesting
","",6.5871,1,"chrome",1600,789,0.812082525317819,4.04124919198449,-0.127935789700496,0,0,2,2,-5.5,0.153846153846154,4.51291666666667,20.8288461538462,3.728,54.689,2,5,0,0,6,0,5,1,0,-1,"Orthogonal",6.697,1,1,"Triangular",36.357,0,"Orthogonal",19.788,1,"Triangular",28.651,1,-1.5,1.6433,1,-4,2.86961666666667
"VPZG0","1112","arrow","SGC4B","winter22","asynch","Female",20,"English","Third","United States","I tried my best on each question",2,4,4,"","",10.8929333333333,2,"chrome",1238,764,-0.455927405927406,12,-0.0874272786037492,0,0,0,0,-12,0,7.69636666666667,35.5216923076923,6.856,101.545,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",31.939,0,-1,"Orthogonal",101.545,0,"Orthogonal",15.404,0,"Orthogonal",53.482,0,-5,3.63988333333333,0,-7,4.05648333333333
"VRDL9","11111","point","SGC4B","winter22","asynch","Male",18,"English","First","United States","I tried my best on most questions",5,2,5,"What was the point of the diagonal lines?","NO",12.4851666666667,1,"chrome",1536,754,0.22615815556992,9.47142857142857,-0.312917474682181,0,0,0,0,-11,0,9.18941666666667,42.4126923076923,6.94,116.822,0,10,0,0,3,0,2,1,0,-1,"Orthogonal",22.387,0,0,"blank",52.407,0,"Orthogonal",17.71,0,"Orthogonal",72.668,0,-3.5,3.56655,0,-7.5,5.62286666666667
"VRLZ5","11111","point","SGC4B","winter22","asynch","Male",18,"English","First","United States","I tried my best on each question",4,4,2,"","",7.42508333333333,1,"chrome",1792,1009,0.354729584141349,7.38021978021978,-0.461269123033829,0,0,1,1,-9,0.0769230769230769,4.41991666666667,20.3996153846154,5.025,53.612,1,8,0,0,4,0,4,0,0,-1,"Orthogonal",20.433,1,1,"Triangular",10.988,0,"Orthogonal",17.141,0,"Orthogonal",31.254,1,-2,1.55716666666667,0,-7,2.86275
"W9B36","1112","arrow","SGC4B","winter22","asynch","Female",23,"Spanish","Fourth","United States","I tried my best on each question",2,4,4,"","No",6.17246666666667,1,"chrome",1440,732,1.67188644688645,4.88914835164835,1.44436813186813,0,0,2,2,-4.5,0.153846153846154,3.90831666666667,18.0383846153846,8.73,29.778,2,5,1,0,5,1,4,1,0,-1,"Orthogonal",26.568,1,1,"Triangular",12.256,0,"Orthogonal",29.778,1,"Triangular",27.466,1,-2,1.5927,1,-2.5,2.31561666666667
"WNU5S","1113","cross","SGC4B","winter22","asynch","Male",19,"English","Second","United States","I tried my best on each question",2,4,3,"","",10.3036333333333,2.5,"chrome",1920,969,-0.605660026248262,12.9230769230769,-0.229584141348847,0,0,0,0,-13,0,7.07916666666667,32.6730769230769,9.374,94.916,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",17.659,0,-1,"Orthogonal",94.916,0,"Orthogonal",18.354,0,"Orthogonal",57.014,0,-5,3.0653,0,-8,4.01386666666667
"WOWT2","1113","cross","SGC4B","winter22","asynch","Female",21,"Spanish","Fourth","US","I tried my best on most questions",5,1,1,"","none",10.33205,3,"chrome",1280,720,0.171886446886447,3.53690476190476,2.50045787545788,0,0,0,0,-3,0,5.8684,27.0849230769231,5.79,76.896,1,4,2,0,6,2,2,4,0,-1,"Orthogonal",17.797,0,0,"blank",37.436,0,"Orthogonal",51.627,0,"blank",5.79,0,-1.5,2.33566666666667,0,-1.5,3.53273333333333
"WUMOQ","11111","point","SGC4B","winter22","asynch","Male",21,"English","Third","United States of America","I tried my best on each question",3,4,3,"I'm pretty sure that this was intentional, but the triangle grid was really misleading and confusing at first, so if that was a mistake that's something to consider.","",17.2038166666667,2,"chrome",1920,961,-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,12.0219666666667,55.486,10.26,143.749,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",143.749,0,-1,"Orthogonal",121.426,0,"Orthogonal",17.47,0,"Orthogonal",33.37,0,-5,7.59166666666667,0,-8,4.4303
"X4TP8","1112","arrow","SGC4B","winter22","asynch","Other-Not Listed",18,"Mandarin","First","China","I tried my best on most questions",2,4,3,"","",6.25385,1.5,"chrome",1707,923,3.17188644688645,5.25949148890325,1.68543956043956,0,0,4,4,-3.5,0.307692307692308,3.44343333333333,15.8927692307692,3.157,41.647,4,6,0,0,3,0,3,0,0,-1,"Orthogonal",15.228,1,1,"Triangular",11.284,0,"Orthogonal",12.959,1,"Triangular",12.291,1,-2,0.918433333333333,3,-1.5,2.525
"X93Z3","1113","cross","SGC4B","winter22","asynch","Female",21,"Cantonese","Fourth","Hong Kong ","I tried my best on each question",3,2,5,"I am really bad at comprehending graphs so it took me a while to understand what going on. Therefore I think I did a pretty bad job(almost all wrong) in the first part. But in the second part of the experiment, I slowly understand how to look at the graph correctly and enjoyed doing the questions. ","No. Other than really bad at mathematics. ",21.9983666666667,2.5,"chrome",1440,821,9.29483016983017,-0.400764921353157,7.70238095238095,0,0,7,7,7.5,0.538461538461538,13.32345,61.4928461538462,13.084,204.39,7,1,4,0,1,4,1,0,0,0.5,"Tversky",52.407,0,-0.5,"?",130.275,0,"Orthogonal",62.348,1,"Triangular",32.19,0,1.5,6.4925,7,6,6.83095
"X9GGJ","1112","arrow","SGC4B","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on most questions",3,4,3,"The coffee break ones were difficult","",7.9699,1,"chrome",1440,821,-0.456417602005837,9.78021978021978,-0.605526826115061,0,0,0,0,-11,0,5.38916666666667,24.8730769230769,1.954,66.022,0,10,0,0,3,0,2,1,0,-1,"Orthogonal",11.936,0,-0.5,"?",50.519,0,"Orthogonal",14.837,0,"blank",1.954,0,-4.5,2.22795,0,-6.5,3.16121666666667
"X9V96","1113","cross","SGC4B","winter22","asynch","Female",22,"English","Fourth","USA","I tried my best on each question",4,5,3,"","no",9.65225,1,"chrome",1920,969,-0.514750935339171,10.9230769230769,-0.646250808015514,0,0,0,0,-12,0,6.03976666666667,27.8758461538462,4.774,61.611,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",15.908,0,-0.5,"?",55.101,0,"Orthogonal",41.015,0,"Orthogonal",44.928,0,-4.5,2.28815,0,-7.5,3.75161666666667
"XEUT2","1113","cross","SGC4B","winter22","asynch","Male",18,"English","First","United States","I tried my best on most questions",4,2,4,"","",16.8146166666667,3,"chrome",1920,969,0.354729584141349,7.38914835164835,0.184564210299504,0,0,1,1,-8,0.0769230769230769,11.8181666666667,54.5453846153846,8.667,174.173,1,8,1,0,3,1,3,0,0,-1,"Orthogonal",46.416,1,1,"Triangular",74.23,0,"?",72.65,0,"Orthogonal",114.393,1,-2,2.98503333333333,0,-6,8.83313333333333
"XL4NH","1113","cross","SGC4B","winter22","asynch","Male",21,"English","Third","USA","I tried my best on most questions",4,4,4,"pretty good overall
","no",11.4990666666667,1,"chrome",1920,961,-0.523679506767742,11.3397435897436,-0.735778926955398,0,0,0,0,-12.5,0,9.57376666666667,44.1866153846154,11.833,105.842,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",18.475,0,-0.5,"?",105.842,0,"Orthogonal",27.94,0,"Orthogonal",36.221,0,-4.5,2.93853333333333,0,-8,6.63523333333333
"XMDE7","1112","arrow","SGC4B","winter22","asynch","Male",21,"Mandarin","Second","China","I tried my best on most questions",4,2,1,"","",6.10028333333333,1,"chrome",1440,821,-1.37448801198801,5.1900641025641,-0.0629174746821806,0,0,0,0,-8.5,0,4.42656666666667,20.4303076923077,7.747,37.816,0,6,0,0,7,0,5,2,0,-1,"Orthogonal",37.816,0,-1,"Orthogonal",27.963,0,"Orthogonal",25.16,0,"?",29.66,0,-4,2.05628333333333,0,-4.5,2.37028333333333
"XNGBZ","11111","point","SGC4B","winter22","asynch","Female",21,"English","Third","United States","I tried my best on most questions",4,3,2,"","",9.56635,1,"chrome",1440,731,-0.92384184443008,10.4375,-0.646250808015514,0,0,0,0,-11.5,0,6.19691666666667,28.6011538461538,6.332,75.812,0,11,0,0,2,0,1,1,0,-1,"Orthogonal",12.06,0,0,"blank",75.812,0,"Orthogonal",17.69,0,"Orthogonal",50.771,0,-4,2.8149,0,-7.5,3.38201666666667
"XP9E6","11111","point","SGC4B","winter22","asynch","Female",19,"English","First","USA","I tried my best on each question",4,4,2,"","no",11.5730166666667,1,"chrome",1200,777,-0.455927405927406,12,-0.0874272786037492,0,0,0,0,-12,0,8.1983,37.8383076923077,9.265,85.658,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",22.929,0,-1,"Orthogonal",85.658,0,"Orthogonal",17.436,0,"Orthogonal",68.147,0,-5,2.99955,0,-7,5.19875
"XQO37","1112","arrow","SGC4B","winter22","asynch","Female",20,"English","Third","United States","I tried my best on most questions",4,2,2,"I was concerned that I did not select some of the options I should've","no",14.0708166666667,1,"chrome",1440,821,-0.669512840101075,10.8230769230769,-0.461269123033829,0,0,0,0,-12,0,9.20138333333333,42.4679230769231,11.402,70.933,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",37.687,0,-0.5,"?",60.999,0,"Orthogonal",30.661,0,"Orthogonal",61.586,0,-4,4.00281666666667,0,-8,5.19856666666667
"XU6YT","1113","cross","SGC4B","winter22","asynch","Female",20,"English","Third","USA","I tried my best on each question",1,4,4,"","",8.81311666666667,1,"chrome",1440,685,0.371396250808016,8.57545787545788,-0.794602456367162,0,0,1,1,-9.5,0.0769230769230769,6.59988333333333,30.461,9.228,60.83,1,9,0,0,3,0,3,0,0,-1,"Orthogonal",9.228,1,1,"Triangular",35.856,0,"Orthogonal",45.912,0,"?",29.608,1,-2.5,2.2666,0,-7,4.33328333333333
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Male",19,"English","Second","United States","I tried my best on each question",3,4,4,"","",6.84591666666667,2,"chrome",2048,1042,13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,3.8824,17.9187692307692,5.621,45.198,13,0,0,0,0,0,0,0,1,1,"Triangular",19.103,1,1,"Triangular",13.339,1,"Triangular",27.491,1,"Triangular",17.388,5,5,1.33006666666667,8,8,2.55233333333333
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Female",20,"English","Third","United States","I tried my best on each question",3,3,2,"","",10.5447333333333,1,"chrome",1440,821,0.0477490646608294,8.73925339366516,0.731482977806507,0,1,0,0,-9.5,0,7.88793333333333,36.4058461538462,6.241,102.286,0,9,0,0,4,1,2,1,0,-1,"Orthogonal",12.263,0,-0.5,"?",36.305,0,"Orthogonal",22.489,0,"Orthogonal",41.638,0,-4.5,2.03473333333333,0,-5,5.8532
"Y7K5L","1112","arrow","SGC4B","winter22","asynch","Female",20,"English","Third","United States","I tried my best on most questions",4,2,3,"","no",10.0055333333333,1,"chrome",1440,821,4.12274906466083,1.77331932773109,4.37199148890325,0,0,2,2,2,0.153846153846154,5.32495,24.5766923076923,9.522,97.488,5,2,1,0,5,2,4,0,0,0.5,"both tri + orth",24.989,0,-1,"Orthogonal",9.522,0,"Triangular",97.488,0,"Triangular",15.083,1,-1,1.59008333333333,1,3,3.73486666666667
"Y81GX","11111","point","SGC4B","winter22","asynch","Male",19,"English","Second","United States","I tried my best on each question",3,4,2,"The graph was understandable enough to complete the questions but the triangle format slightly confused me.","No",18.2329833333333,1,"chrome",1440,745,-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.89178333333333,41.039,4.54,120.339,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",7.455,0,-1,"Orthogonal",120.339,0,"Orthogonal",54.532,0,"Orthogonal",86.498,0,-5,3.48458333333333,0,-8,5.4072
"Y96DE","11111","point","SGC4B","winter22","asynch","Female",19,"French","Second","United States","I tried my best on most questions",4,3,2,"","",17.0935666666667,1,"chrome",1440,735,-0.495270415858651,11.9230769230769,-0.717679379444085,0,0,0,0,-12.5,0,10.96935,50.6277692307692,9.224,141.872,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",30.071,0,-0.5,"?",141.872,0,"Orthogonal",13.506,0,"Orthogonal",83.358,0,-4.5,4.92998333333333,0,-8,6.03936666666667
"YMH3D","1112","arrow","SGC4B","winter22","asynch","Female",25,"English","Third","United States","I tried my best on each question",4,2,5,"","",5.7666,1,"chrome",1277,721,0.251482830894596,11.6858974358974,-1.01987718164189,0,0,0,0,-11,0,4.55456666666667,21.0210769230769,8.743,43.575,1,12,0,0,0,0,0,0,0,-1,"Orthogonal",12.988,0,1,"Triangular",31.799,0,"Orthogonal",16.672,0,"Orthogonal",36.565,0,-3,1.59346666666667,0,-8,2.9611
"YO7KR","1113","cross","SGC4B","winter22","asynch","Female",19,"English","First","United States","I tried my best on most questions",5,3,2,"","n/a",12.8002166666667,1,"chrome",1439,764,0.160573739985505,10.1515837104072,-0.0198771816418875,0,0,0,0,-10.5,0,11.04905,50.9956153846154,8.566,180.84,1,11,0,0,1,0,1,0,0,-1,"Orthogonal",13.066,0,-0.5,"?",38.079,0,"Orthogonal",51.97,0,"Orthogonal",40.181,0,-4.5,2.82021666666667,0,-6,8.22883333333333
"YRYRU","11111","point","SGC4B","winter22","asynch","Male",20,"English","Third","Unites States of America","I tried my best on most questions",4,4,1,"Not sure.","No.",12.4634,1,"chrome",1440,702,-0.365508511096746,9.85714285714286,-0.528603749191984,0,0,0,0,-10.5,0,8.54508333333333,39.4388461538462,10.944,97.626,0,10,0,0,3,0,1,2,0,-1,"Orthogonal",12.039,0,0,"blank",97.626,0,"Orthogonal",23.959,0,"blank",10.944,0,-4,4.0042,0,-6.5,4.54088333333333
"YZ2B1","11111","point","SGC4B","winter22","asynch","Female",18,"X-Other","First","Turkey","I tried my best on most questions",4,4,3,"Labeling the graphs better.","",9.94446666666667,1,"chrome",1440,789,-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,5.96876666666667,27.5481538461538,6.972,49.534,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",25.29,0,-1,"Orthogonal",37.627,0,"Orthogonal",13.481,0,"Orthogonal",49.534,0,-5,2.20581666666667,0,-8,3.76295
"Z1Z1O","11111","point","SGC4B","winter22","asynch","Female",20,"Spanish","Fourth","United States","I tried my best on most questions",4,3,2,"","No",13.5330666666667,1,"chrome",1366,768,-0.514750935339171,11.9333333333333,-0.146250808015514,0,0,0,0,-12.5,0,8.7181,40.2373846153846,6.27,190.15,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",15.135,0,-1,"Orthogonal",190.15,0,"Orthogonal",14.288,0,"?",43.956,0,-5,4.87348333333333,0,-7.5,3.84461666666667
"Z2ZUW","11111","point","SGC4B","winter22","asynch","Female",20,"Mandarin","Second","China","I tried my best on each question",5,1,5,"none","none",10.7117166666667,1,"chrome",1200,686,1.58573926073926,8.63092006033182,1.4532967032967,0,0,2,2,-8,0.153846153846154,7.45603333333333,34.4124615384615,9.009,130.248,2,9,0,0,2,0,2,0,0,-1,"Orthogonal",16.318,0,-0.5,"?",39.287,0,"Orthogonal",19.203,1,"Triangular",77.352,0,-4,2.02181666666667,2,-4,5.43421666666667
