"rt","condition","q","explicit","impasse","grid","mark","ixn","question","graph","datafile","colorClick","gwidth","gheight","relation","block","time_elapsed","subject","study","session","pool","mode","exp_id","sona_id","source","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","hovered","term"
54983,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",424541,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
111957,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",536710,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",FALSE,0.75,1,0,3,0,"A,C,G,P","12 PM4J J 11 AMJ A A 0I E E E E E J J A A A F G G G 10 AM10 AMB B F F B B C C C E C ","winter22"
35099,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",572347,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"E","","winter22"
24066,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",596685,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",TRUE,1,1,0,0,0,"E","B M 02 PM","winter22"
28466,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",625356,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",FALSE,0.5,2,1,0,0,"B,L,M","10 AM01 PM12 PMB B F ","winter22"
30533,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",656082,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",TRUE,1,1,0,0,0,"G","F G G G ","winter22"
12111,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",668549,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","X Z Z ","winter22"
12064,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",680837,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",TRUE,1,1,0,0,0,"X","05 PMX X X I ","winter22"
39600,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",720598,"E0F55","SGC3A","wi22sona","sona","asynch","2218","38348","limitless-plains",TRUE,1,2,0,0,0,"K,X","","winter22"
13045,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",66601,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-1,0,1,0,0,"A","11 AMA ","winter22"
9786,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",76502,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-1,0,1,0,0,"E","K U G D E 04 PM2","winter22"
40624,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",117235,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-0.25,0,0,2,0,"A,U,B","C C C C A A A A Z C A A A C C A A A 2","winter22"
29013,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",146364,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,0,0,0,0,1,"","03 PM04 PM05 PM05 PM04 PM","winter22"
17116,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",163604,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",TRUE,1,1,0,0,0,"O","O I I I O O ","winter22"
9256,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",174934,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",TRUE,0,2,2,0,0,"E,G","10 AME ","winter22"
38442,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",213491,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"F,Z","J I C H H C C F ","winter22"
41859,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",255473,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"I,J","9C X X B B I J G C ","winter22"
16888,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",272479,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"E","5B B J J E E ","winter22"
7151,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",279744,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"Z","F F ","winter22"
11635,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",291501,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
7111,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",298737,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"Z","","winter22"
56630,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",355487,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"O,X","I A ","winter22"
24983,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",380592,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,0,0,0,0,1,"","03 PMO O 03 PM","winter22"
49390,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",430106,"WZFMC","SGC3A","wi22sona","sona","asynch","2218","39124","limitless-plains",FALSE,0.25,1,0,3,0,"D,J,N,X","12 PM01 PM02 PMC C C M M X X M C ","winter22"
61510,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",166231,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"F","11 AMO 11 AMF ","winter22"
7718,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",174331,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"K","1K K ","winter22"
12057,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",186484,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"F","09 AM11 AMF C C 11 AMF ","winter22"
7266,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",193849,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"H","03 PM04 PM","winter22"
16521,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",210466,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"A","08 AM12 PM","winter22"
7554,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",229283,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,0,2,2,0,0,"E,G","G E ","winter22"
33785,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",263165,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"F,Z","3F ","winter22"
44945,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",308216,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"G","C B B B 708 AM08 AM","winter22"
36724,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",345038,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",FALSE,0,0,0,0,1,"","J 1","winter22"
29513,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",374651,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"E","J 02 PM3","winter22"
12626,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",387384,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,2,0,0,0,"L,M","302 PM02 PM01 PM","winter22"
15208,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",402688,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"G","B F F F F G ","winter22"
20428,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",423213,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","X O I ","winter22"
13577,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",436889,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,1,0,0,0,"X","01 PM02 PM","winter22"
20648,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",457717,"BDQEZ","SGC3A","wi22sona","sona","asynch","2218","34878","limitless-plains",TRUE,1,2,0,0,0,"K,X","","winter22"
23583,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",77625,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,1,0,0,0,"F","3O 11 AMF A ","winter22"
6086,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",83838,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,1,0,0,0,"K","O ","winter22"
22599,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",106561,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,1,0,0,0,"F","A 01 PM12 PMC ","winter22"
48797,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",155483,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"B","04 PMB O 05 PM05 PM04 PM","winter22"
170420,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",326021,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,1,0,0,0,"A","I I G G 01 PM12 PM11 AM10 AM09 AM08 AMI I I I 02 PM02 PM03 PM02 PM01 PM","winter22"
6277,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",335478,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
68011,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",403599,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,2,0,0,0,"O,X","4O O X X B B B B F B B B ","winter22"
24107,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",427981,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,1,0,0,0,"G","G G B B G G ","winter22"
36615,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",464701,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"E","B B B J J I ","winter22"
8390,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",473207,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,1,0,0,0,"E","6G ","winter22"
7803,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",481134,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,2,0,0,0,"L,M","10 AM01 PMM ","winter22"
9960,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",491218,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,1,0,0,0,"G","L L F ","winter22"
15230,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",506570,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","P Z Z ","winter22"
11604,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",518300,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,1,0,0,0,"X","05 PM04 PM03 PM","winter22"
13957,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",532351,"KGNC3","SGC3A","wi22sona","sona","asynch","2218","41808","limitless-plains",TRUE,1,2,0,0,0,"K,X","B 03 PM02 PM02 PMX X X X X X ","winter22"
12970,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",105744,"V9JKJ","SGC3A","wi22sona","sona","asynch","2218","29574","limitless-plains",FALSE,-1,0,1,0,0,"A","2C A Z Z 01 PM12 PM11 AM","winter22"
16968,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",122810,"V9JKJ","SGC3A","wi22sona","sona","asynch","2218","29574","limitless-plains",FALSE,-1,0,1,0,0,"E","C Z K ","winter22"
16108,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",139013,"V9JKJ","SGC3A","wi22sona","sona","asynch","2218","29574","limitless-plains",FALSE,-1,0,1,0,0,"Z","A A C C 10 AM11 AM","winter22"
23599,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",162701,"V9JKJ","SGC3A","wi22sona","sona","asynch","2218","29574","limitless-plains",FALSE,-1,0,1,0,0,"U","04 PM03 PM03 PM02 PM01 PM","winter22"
190377,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",353167,"V9JKJ","SGC3A","wi22sona","sona","asynch","2218","29574","limitless-plains",FALSE,-1,0,1,0,0,"U","C U F F Z 12 PMA A O 12 PM12 PM12 PM02 PM01 PM12 PM01 PM01 PM12 PM01 PM02 PM01 PM01 PM12 PM12 PM12 PM11 AM11 AM11 AM12 PM12 PM12 PM01 PM03 PM02 PM02 PM01 PM03 PM02 PM02 PM01 PM12 PM01 PM01 PM12 PM","winter22"
14717,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",376586,"V9JKJ","SGC3A","wi22sona","sona","asynch","2218","29574","limitless-plains",TRUE,0,2,2,0,0,"E,G","H ","winter22"
26014,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",402687,"V9JKJ","SGC3A","wi22sona","sona","asynch","2218","29574","limitless-plains",FALSE,-1,0,2,0,0,"B,F","2B B ","winter22"
42277,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",445053,"V9JKJ","SGC3A","wi22sona","sona","asynch","2218","29574","limitless-plains",FALSE,-1,0,1,0,0,"E","H 04 PM02 PM03 PM04 PM03 PM","winter22"
