"subject","condition","pretty_condition","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","pretty_mode","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"35MZ0","115","Orth-Grid","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on each question","4","2","2","The graph was difficult to follow. I am more used to a spreadsheet when getting my shift schedule","",14.1271166666667,"1","chrome","1536","714","online-replication",-0.995270415858651,11,-0.717679379444085,0,0,0,0,-12,0,7.59231666666667,35.0414615384615,7.739,90.663,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",26.003,0,0,"blank",72.662,0,"Orthogonal",25.245,0,"Orthogonal",56.679,0,-4,2.65818333333333,0,-8,4.93413333333333
"37L4A","114","Orth-Sparse","winter22","asynch","Female",19,"X-Other","Second","USA","I tried my best on each question","4","2","3","","",13.055,"1.5","chrome","1440","742","online-replication",-0.818589743589744,4.06607142857143,1.30105311355311,0,0,0,0,-5,0,2.51045,11.5866923076923,5.108,29.093,0,5,2,0,6,2,2,4,0,-1,"Orthogonal",8.932,0,0,"blank",12.392,0,"Orthogonal",9.652,0,"blank",14.417,0,-1.5,0.914533333333333,0,-3.5,1.59591666666667
"3A8W2","111","Orth-Full","winter22","asynch","Female",19,"English","Second","United States","I tried my best on most questions","3","3","3","","",8.9272,"2","chrome","1707","948","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,5.17806666666667,23.8987692307692,6.95,69.33,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",12.87,0,-1,"Orthogonal",69.33,0,"Orthogonal",12.807,0,"Orthogonal",19.069,0,-5,2.5118,0,-8,2.66626666666667
"3B1TL","111","Orth-Full","fall17","lab-synch","Female",19,"English","Second","United States","NULL","NULL","NULL","NULL","NULL","NULL",20.5042666666667,"NULL","NULL","NULL","NULL","laboratory",13,-0.540508511096746,8.08974358974359,0,0,12,13,13,1,12.6517666666667,58.3927692307692,9.469,183.944,13,0,0,0,0,0,0,0,1,1,"Triangular",69.242,1,1,"Triangular",145.979,1,"Triangular",47.132,1,"Triangular",29.539,5,5,8.86508333333333,8,8,3.78668333333333
"3EQJ0","115","Orth-Grid","winter22","asynch","Male",20,"Arabic","Third","Palestine","I tried my best on most questions","3","2","2","","",13.0824833333333,"1","chrome","3840","2036","online-replication",-0.124437082525318,6.90833333333333,0.296743697478992,0,1,0,0,-8,0,8.67633333333333,40.0446153846154,5.917,106.514,0,7,1,0,5,1,3,2,0,-1,"Orthogonal",42.503,0,0,"blank",20.355,0,"Orthogonal",26.952,0,"Orthogonal",106.514,0,-1,2.66718333333333,0,-7,6.00915
"3KN5D","115","Orth-Grid","winter22","asynch","Female",20,"English","Third","U.S.","I tried my best on most questions","4","4","5","","",6.63961666666667,"1","chrome","1440","821","online-replication",10.8397435897436,0.530920060331825,7.44139194139194,0,0,9,10,9.5,0.769230769230769,4.68115,21.6053076923077,7.822,44.981,10,1,1,0,1,1,0,1,0,-1,"Orthogonal",18.051,1,1,"Triangular",33.098,1,"Triangular",34.501,1,"Triangular",18.316,3,2.5,2.1058,7,7,2.57535
"3QO3J","111","Orth-Full","fall17","lab-synch","Female",18,"English","First","USA","NULL","NULL","NULL","NULL","NULL","NULL",7.87085,"NULL","NULL","NULL","NULL","laboratory",0.919525082760377,3.07934443007972,2.00301659125189,0,0,2,2,-4.5,0.153846153846154,3.43303333333333,15.8447692307692,5.403,30.711,2,4,1,0,6,1,6,0,1,1,"Triangular",17.607,0,-0.5,"?",10.35,0,"Orthogonal",27.558,1,"Triangular",11.654,1,-0.5,1.40091666666667,1,-4,2.03211666666667
"3R0RW","114","Orth-Sparse","summer22","asynch","Male",22,"Mandarin","Third","china","I tried my best on most questions","3","3","3","","",8.80515,"1","chrome","1440","683","online-replication",0.550562917474682,8.15641025641026,-0.402445593622064,0,0,1,1,-8,0.0769230769230769,6.20738333333333,28.6494615384615,4.697,105.807,1,9,1,0,2,1,1,1,0,-1,"Orthogonal",11.914,1,1,"Triangular",25.354,0,"Orthogonal",15.232,0,"Orthogonal",32.166,1,-1,1.40681666666667,0,-7,4.80056666666667
"3ST7R","115","Orth-Grid","winter22","asynch","Female",24,"English",NA,"US","I tried my best on most questions","5","1","1","yikes i changed my technique half way through","",9.13431666666667,"1","chrome","1792","1041","online-replication",1.18438644688645,3.85105311355311,0.0485347985347985,0,0,2,2,-5,0.153846153846154,4.30416666666667,19.8653846153846,8.715,37.428,2,5,0,0,6,0,4,2,0,-1,"Orthogonal",37.428,1,1,"Triangular",13.401,0,"Orthogonal",21.614,1,"Triangular",15.697,1,-1.5,2.21995,1,-3.5,2.08421666666667
"3UG8D","113","Tri-Sparse","winter22","asynch","Female",19,"English","Second","United States","I tried my best on most questions","2","3","3","","",19.8237,"1","chrome","1440","821","online-replication",0.119177636089401,11.4333333333333,0.309491488903254,0,0,0,0,-11.5,0,13.70285,63.2439230769231,7.589,197.434,0,11,0,0,2,0,1,1,0,-1,"Orthogonal",85.332,0,-1,"Orthogonal",55.928,0,"Orthogonal",22.084,0,"?",13.361,0,-4,6.55898333333333,0,-7.5,7.14386666666667
"3Z8ZL","113","Tri-Sparse","spring18","lab-synch","Male",18,"Other","First","USA","NULL","NULL","NULL","NULL","NULL","NULL",10.4616833333333,"NULL","NULL","NULL","NULL","laboratory",-0.42384184443008,12,-0.646250808015514,0,0,0,0,-12,0,6.97916666666667,32.2115384615385,5.661,104.537,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",42.994,0,0,"blank",104.537,0,"Orthogonal",28.594,0,"Orthogonal",53.035,0,-4,3.41315,0,-8,3.56601666666667
"453NH","115","Orth-Grid","winter22","asynch","Female",20,"English","Third","US","I tried my best on each question","2","5","4","","No",13.9997833333333,"1","chrome","1785","899","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,9.90061666666667,45.6951538461538,7.338,124.827,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",7.48,0,-1,"Orthogonal",122.854,0,"Orthogonal",13.43,0,"Orthogonal",46.877,0,-5,4.61733333333333,0,-8,5.28328333333333
"4660Y","113","Tri-Sparse","winter22","asynch","Female",22,"English","Fourth","USA","I tried my best on each question","3","4","3","","",10.0346166666667,"1","chrome","1311","705","online-replication",-0.586179506767742,10.7619047619048,-0.217679379444085,0,0,0,0,-12,0,7.0963,32.7521538461538,5.632,159.821,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",11.28,0,-1,"Orthogonal",159.821,0,"Orthogonal",17.843,0,"Orthogonal",60.093,0,-4.5,3.5692,0,-7.5,3.5271
"48K15","114","Orth-Sparse","winter22","asynch","Male",22,"Spanish","Fourth","United States","I tried my best on each question","4","3","4","N/A","N/A",11.5273833333333,"1","chrome","1137","734","online-replication",-0.272326692914928,7.40389194139194,1.28232062055591,0,0,0,0,-9,0,7.52173333333333,34.7156923076923,5.429,74.685,0,9,2,0,2,2,2,0,0,-1,"Orthogonal",35.814,0,-0.5,"?",21.238,0,"Orthogonal",60.268,0,"Orthogonal",50.679,0,-1.5,2.4742,0,-7.5,5.04753333333333
"4B6X2","113","Tri-Sparse","winter22","asynch","Male",18,"English","First","USA","I tried my best on most questions","3","3","4","Sometimes the task felt really dull and not too engaging.","NA",15.7682,"2","chrome","1920","975","online-replication",0.672749064660829,9.22248168498169,-0.338860159448395,0,0,0,1,-9.5,0.0769230769230769,10.1614166666667,46.8988461538462,4.71,287.855,1,9,0,0,3,0,3,0,0,-1,"Orthogonal",29.285,0,-0.5,"?",99.335,0,"Orthogonal",10.026,0,"?",34.384,0,-4.5,7.53603333333333,1,-5,2.62538333333333
"4GNS9","113","Tri-Sparse","winter22","asynch","Female",19,"X-Other","First","Vietnam","I tried my best on each question","3","4","4","The chart was a little bit confusing at first but it gets better as I got used to it.","Nope",11.72685,"2","chrome","1439","736","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,6.49501666666667,29.977,5.059,84.203,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",19.974,0,-1,"Orthogonal",52.574,0,"Orthogonal",21.823,0,"Orthogonal",62.122,0,-5,2.29261666666667,0,-8,4.2024
"4GSTQ","111","Orth-Full","fall17","lab-synch","Male",22,"English","Fifth","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",13.4211833333333,"NULL","NULL","NULL","NULL","laboratory",-0.586179506767742,12.5,-0.217679379444085,0,0,0,0,-13,0,8.23256666666667,37.9964615384615,6.992,118.586,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",35.883,0,-1,"Orthogonal",118.586,0,"Orthogonal",19.592,0,"Orthogonal",40.501,0,-5,4.58598333333333,0,-8,3.64658333333333
"4KEEF","113","Tri-Sparse","spring18","lab-synch","Female",19,"English","Second","USA","NULL","NULL","NULL","NULL","NULL","NULL",11.9375666666667,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.41225,38.8257692307692,9.034,118.575,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",15.634,0,-1,"Orthogonal",91.25,0,"Orthogonal",37.364,0,"Orthogonal",27.052,0,-5,4.3209,0,-8,4.09135
"4KL0G","114","Orth-Sparse","summer22","asynch","Female",19,"English","Second","USA","I tried my best on each question","3","3","4","","",11.5177166666667,"2","chrome","2560","1321","online-replication",-0.464855977355977,9.25641025641026,-0.676955397543633,0,0,0,0,-11,0,6.54263333333333,30.1967692307692,6.339,69.931,0,10,0,0,3,0,2,1,0,-1,"Orthogonal",33.016,0,-0.5,"?",46.23,0,"Orthogonal",18.073,0,"Orthogonal",36.242,0,-4,1.9803,0,-7,4.56233333333333
"4MKHA","111","Orth-Full","winter22","asynch","Female",20,"English","Third","United States","I tried my best on most questions","4","4","4","Nothing at the moment.","None",11.3972333333333,"1","chrome","1151","736","online-replication",-0.586179506767742,10.7939102564103,-0.798278926955398,0,0,0,0,-12,0,6.26655,28.9225384615385,2.974,56.14,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",36.131,0,-0.5,"?",50.065,0,"Orthogonal",17.464,0,"?",2.974,0,-4.5,3.0284,0,-7.5,3.23815
"4N2QD","111","Orth-Full","winter22","asynch","Male",19,"Mandarin","First","China","I tried my best on each question","4","3","2","","",9.67515,"1","chrome","1440","821","online-replication",1.78717214158391,7.64391025641026,1.46957821590175,0,0,3,3,-5.5,0.230769230769231,6.3714,29.4064615384615,4.809,100.308,3,7,0,0,3,0,3,0,1,1,"Triangular",13.009,0,-0.5,"?",100.308,0,"Orthogonal",18.513,0,"?",4.809,1,-2.5,3.4181,2,-3,2.9533
"4QXNS","115","Orth-Grid","summer22","asynch","Male",21,"English","Fourth","United States","I tried my best on each question","3","4","4","Never have I seen diagonal lines on a graph, made it tricky to read.","None",10.4699,"3","chrome","1689","1292","online-replication",-0.514750935339171,12,-0.146250808015514,0,0,0,0,-12,0,6.99691666666667,32.2934615384615,8.158,71.501,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",29.179,0,-1,"Orthogonal",71.501,0,"Orthogonal",25.372,0,"Orthogonal",38.291,0,-4,3.1663,0,-8,3.83061666666667
"4RGO3","111","Orth-Full","spring18","lab-synch","Male",21,"English","Fourth","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",20.2828166666667,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,12,-0.146250808015514,0,0,0,0,-12.5,0,12.8587333333333,59.348,8.59,163.99,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",21.581,0,-1,"Orthogonal",109.307,0,"Orthogonal",29.56,0,"Orthogonal",96.642,0,-4.5,6.07521666666667,0,-8,6.78351666666667
"4U8TU","114","Orth-Sparse","summer22","asynch","Female",19,"English","Third","United States","I tried my best on each question","3","3","3","","",8.35808333333333,"1","chrome","1440","821","online-replication",-0.514750935339171,12.5,-0.146250808015514,0,0,0,0,-13,0,5.62068333333333,25.9416153846154,4.225,53.89,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",22.605,0,-1,"Orthogonal",44.253,0,"Orthogonal",24.544,0,"Orthogonal",29.814,0,-5,2.67693333333333,0,-8,2.94375
"4U9YG","114","Orth-Sparse","summer22","asynch","Female",19,"English","Third","United States","I tried my best on each question","3","4","3","","",11.1091,"2","chrome","1440","706","online-replication",-0.289913273001508,10.5,-0.515998707175178,0,0,0,0,-11,0,6.45513333333333,29.7929230769231,7.146,103.276,0,11,0,0,2,0,0,2,0,-1,"Orthogonal",17.16,0,0,"blank",103.276,0,"Orthogonal",22.437,0,"Orthogonal",44.712,0,-3,2.72246666666667,0,-8,3.73266666666667
"4VG00","115","Orth-Grid","winter22","asynch","Male",21,"English","Third","United States","I tried my best on most questions","4","3","2","","",8.42605,"1","chrome","1536","722","online-replication",0.546396250808016,6.53092006033182,-0.756612260288731,0,0,1,1,-8,0.0769230769230769,5.6343,26.0044615384615,10.09,62.175,1,7,0,0,5,0,4,1,0,-1,"Orthogonal",62.175,1,1,"Triangular",43.698,0,"Orthogonal",19.881,0,"Orthogonal",21.628,1,-2,2.56188333333333,0,-6,3.07241666666667
"4VP91","114","Orth-Sparse","summer22","asynch","Female",21,"English","Third","USA","I tried my best on each question","4","4","2","There was a missing word or something in one of the early questions that confused me","No",13.2000333333333,"1","chrome","1300","731","online-replication",0.0477490646608294,12.4333333333333,0.238062917474682,0,0,0,0,-12.5,0,8.83768333333333,40.7893076923077,9.388,90.414,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",36.038,0,-1,"Orthogonal",90.414,0,"Orthogonal",32.502,0,"?",20.083,0,-5,3.77658333333333,0,-7.5,5.0611
"4W5AK","111","Orth-Full","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on most questions","3","3","3","","none",12.0942833333333,"1","chrome","1280","720","online-replication",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,8.61778333333333,39.7743846153846,9.651,119.962,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",21.304,0,-0.5,"?",72.305,0,"Orthogonal",20.771,0,"Orthogonal",44.466,0,-4.5,3.60083333333333,0,-8,5.01695
"4YH6D","115","Orth-Grid","summer22","asynch","Female",18,"English","Second","USA","I tried my best on most questions","2","3","2","","No",11.4643,"1","chrome","1440","821","online-replication",-0.452250935339171,11.4375,-0.0837508080155139,0,0,0,0,-12.5,0,8.29836666666667,38.3001538461538,7.122,96.624,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",15.066,0,-1,"Orthogonal",96.624,0,"Orthogonal",17.613,0,"Orthogonal",63.561,0,-5,4.10358333333333,0,-7.5,4.19478333333333
"5012K","113","Tri-Sparse","winter22","asynch","Female",18,"English","First","United States","I tried my best on most questions","4","2","4","","No.",11.05535,"1","chrome","1440","789","online-replication",-0.535584268672504,11.4,0.245906054729584,0,0,0,0,-12.5,0,6.93073333333333,31.988,8.153,79.553,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",12.533,0,-1,"Orthogonal",47.018,0,"Orthogonal",41.483,0,"Orthogonal",79.553,0,-4.5,2.37108333333333,0,-8,4.55965
"5380A","113","Tri-Sparse","winter22","asynch","Male",19,"English","Second","United States","I tried my best on each question","1","4","4","N/A","None",12.8113166666667,"1","chrome","1440","821","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.2842,33.6193846153846,8.782,66.554,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",58.398,0,-1,"Orthogonal",60.799,0,"Orthogonal",28.073,0,"Orthogonal",35.656,0,-5,3.69296666666667,0,-8,3.59123333333333
"53Z66","111","Orth-Full","winter22","asynch","Female",20,"X-Other","Third","USA","I tried my best on most questions","4","1","4","","",6.66388333333333,"1","chrome","1440","732","online-replication",-0.590241131417602,7.48746767937944,1.02682611506141,0,0,0,0,-9.5,0,4.74261666666667,21.889,3.998,45.488,0,8,1,0,4,1,4,0,0,-1,"Orthogonal",33.905,0,-0.5,"?",43.484,0,"frenzy",45.488,0,"Orthogonal",12.877,0,-4.5,1.93991666666667,0,-5,2.8027
"580KD","114","Orth-Sparse","summer22","asynch","Female",20,"Spanish","Third","usa","I tried my best on most questions","3","2","2","n/a","no",12.5076333333333,"1","chrome","1500","889","online-replication",-0.802088597676833,5.21222527472527,2.02106839239192,0,0,0,0,-5.5,0,6.81176666666667,31.4389230769231,8.637,70.033,0,6,4,0,3,4,3,0,0,-1,"Orthogonal",22.158,0,0.5,"Tversky",41.671,0,"Tversky",70.033,0,"?",12.376,0,-1.5,2.59208333333333,0,-4,4.21968333333333
"58DU7","111","Orth-Full","winter22","asynch","Male",23,"English","Fourth","United States","I tried my best on each question","1","5","5","","",13.9516166666667,"3","chrome","1920","969","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.72096666666667,40.2506153846154,10.664,99.301,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",41.165,0,-1,"Orthogonal",99.301,0,"Orthogonal",78.588,0,"Orthogonal",79.083,0,-5,3.34998333333333,0,-8,5.37098333333333
"59MBJ","113","Tri-Sparse","winter22","asynch","Female",22,"English","Fifth","United States","I tried my best on each question","3","4","4","","",16.0821666666667,"1","chrome","1440","821","online-replication",-0.389750935339171,10.4230769230769,-0.601850355526826,0,0,0,0,-11.5,0,11.5952166666667,53.5163846153846,12.558,157.655,0,11,0,0,2,0,1,1,0,-1,"Orthogonal",23.636,0,-0.5,"?",157.655,0,"Orthogonal",21.73,0,"Orthogonal",74.211,0,-4.5,4.90968333333333,0,-7,6.68553333333333
"5EFXR","115","Orth-Grid","summer22","asynch","Female",19,"English","Second","United States of America","I tried my best on each question","2","4","4","","",18.67165,"1","chrome","1440","796","online-replication",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,12.4004166666667,57.2326923076923,10.197,194.32,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",28.966,0,-0.5,"?",194.32,0,"Orthogonal",39.369,0,"Orthogonal",94.467,0,-4.5,5.48098333333333,0,-8,6.91943333333333
"5GELG","113","Tri-Sparse","spring18","lab-synch","Female",20,"Other","Second","Philippines\n","NULL","NULL","NULL","NULL","NULL","NULL",13.9788166666667,"NULL","NULL","NULL","NULL","laboratory",0.504729584141349,9.75641025641026,-0.794602456367162,0,0,1,1,-9.5,0.0769230769230769,9.29591666666667,42.9042307692308,8.621,94.216,1,10,0,0,2,0,1,1,0,-1,"Orthogonal",18.187,1,1,"Triangular",57.54,0,"Orthogonal",50.769,0,"Orthogonal",66.37,1,-1.5,2.33011666666667,0,-8,6.9658
"5N02T","115","Orth-Grid","winter22","asynch","Female",21,"X-Other","Third","romania","I tried my best on most questions","1","3","3","","no",4.70271666666667,"1","chrome","1440","821","online-replication",0.782435211846977,2.32840174531351,0.466144149967679,0,0,1,2,-4.5,0.153846153846154,1.78553333333333,8.24092307692308,1.983,23.267,2,3,0,0,8,0,7,1,0,-1,"Orthogonal",18.869,0,-0.5,"?",17.13,0,"?",23.267,0,"?",3.359,0,-3.5,1.06496666666667,2,-1,0.720566666666667
"5O1D5","114","Orth-Sparse","winter22","asynch","Female",18,"English","First","Los Angeles","I tried my best on most questions","4","3","2","","no",13.20765,"1","chrome","1440","764","online-replication",0.492824822236587,9.73974358974359,-0.389840551605257,0,0,1,1,-9,0.0769230769230769,8.5678,39.5436923076923,11.006,146.471,1,10,1,0,1,1,1,0,0,-1,"Orthogonal",40.127,1,1,"Triangular",24.309,0,"Orthogonal",25.301,0,"Orthogonal",146.471,1,-1,1.81131666666667,0,-8,6.75648333333333
"5R5FU","114","Orth-Sparse","winter22","asynch","Female",20,"Spanish","Third","United States","I tried my best on each question","4","3","3","The lines were a bit confusing, my vision is honestly tired so I got to take a double look.","I have a stigmatism, it is not a liability but due to vision being a key factor in this test I believe it influenced my results.  ",9.5685,"1","chrome","1440","789","online-replication",10.8397435897436,1.62615815556992,6.44139194139194,0,0,11,11,9,0.846153846153846,4.06468333333333,18.7600769230769,8.969,47.112,11,2,0,0,0,0,0,0,0,-1,"Orthogonal",13.867,1,1,"Triangular",9.403,1,"Triangular",31.322,1,"Triangular",19.825,3,1,1.59838333333333,8,8,2.4663
"5R6NL","114","Orth-Sparse","winter22","asynch","Female",22,"English","Fifth","US","I tried my best on each question","3","4","5","","",10.6977833333333,"2","chrome","1200","686","online-replication",5.39391025641026,5.94699148890325,3.25389194139194,0,0,6,6,-1,0.461538461538462,7.6063,35.106,11.587,76.434,6,7,0,0,0,0,0,0,0,-1,"Orthogonal",39.907,1,1,"Triangular",53.652,0,"Orthogonal",36.078,1,"Triangular",27.396,2,-1,3.91466666666667,4,0,3.69163333333333
